event_url,round,Rank,Lane,Athlete,Nation,Result,Notes
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,3,,Abraham Kibiwot,Kenya,8:12.02,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,4,,Ryuji Mira,Japan,8:12.41,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,5,,Avinash Sable,India,8:15.43,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,6,,Matthew Wilkinson,United States,8:16.82,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,7,,Nahuel Carabaña,Andorra,8:19.44,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,8,,Osama Zoghlami,Italy,8:20.52,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,9,,Alexis Miellet,France,8:22.08,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,10,,Velten Schneider,Germany,8:25.75,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,11,,Matthew Clarke,Australia,8:49.85,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 2,,,Tomáš Habarta,Czech Republic,DNF,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,1,,Lamecha Girma,Ethiopia,8:23.89,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,2,,Kenneth Rooks,United States,8:24.95 (.941),Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,3,,Simon Koech,Kenya,8:24.95 (.942),Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,4,,Mohamed Amin Jhinaoui,Tunisia,8:25.24,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,5,,Jean-Simon Desgagnés,Canada,8:25.28,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,6,,Frederik Ruppert,Germany,8:25.31,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,7,,Geordie Beamish,New Zealand,8:25.86,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,8,,Ryoma Aoki,Japan,8:29.03,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,9,,Louis Gilavert,France,8:29.16,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,10,,Ben Buckingham,Australia,8:32.12,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,11,,Topi Raitanen,Finland,8:33.12,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Heat 3,12,,Faid El Mostafa,Morocco,8:39.48,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,,,Soufiane El Bakkali,Morocco,8:06.05,SB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,,,Kenneth Rooks,United States,8:06.41,PB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,,,Abraham Kibiwot,Kenya,8:06.47,SB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,4,,Mohamed Amin Jhinaoui,Tunisia,8:07.73,NR
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,5,,Ahmed Jaziri,Tunisia,8:08.02,PB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,6,,Samuel Firewu,Ethiopia,8:08.87,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,7,,Simon Koech,Kenya,8:09.87,SB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,8,,Ryuji Miura,Japan,8:11.72,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,9,,Getnet Wale,Ethiopia,8:12.33,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,10,,Daniel Arce,Spain,8:13.80,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,11,,Avinash Sable,India,8:14.18,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,12,,Mohamed Tindouft,Morocco,8:14.82,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,13,,Jean-Simon Desgagnés,Canada,8:19.31,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,14,,Amos Serem,Kenya,8:19.74,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,15,,Leonard Chemutai,Uganda,8:20.03,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Men's_3000_metres_steeplechase,Final,,,Lamecha Girma,Ethiopia,DNF,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,1,,Peruth Chemutai,Uganda,9:10.51,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,2,,Faith Cherotich,Kenya,9:10.57,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,3,,Gesa Krause,Germany,9:10.68,"Q,SB"
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,4,,Courtney Wayment,United States,9:10.72,Q
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,5,,Lomi Muleta,Ethiopia,9:10.73,"Q,PB"
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,6,,Marwa Bouzayani,Tunisia,9:10.91,PB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,7,,Carolina Robles,Spain,9:22.48,
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,8,,Parul Chaudhary,India,9:23.39,SB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,9,,Aneta Konieczek,Poland,9:24.43,PB
https://en.wikipedia.org/wiki/Athletics_at_the_2024_Summer_Olympics_–_Women's_3000_metres_steeplechase,Heat 1,10,,Daisy Jepkemei,Kazakhstan,9:24.69,
